用户id,用户性别,用户职业,用户教育程度,用户婚姻状态,用户户口类型,收入次数,总收入,支出次数,总支出,工资收入次数,总工资,浏览次数,平均上期账单金额,平均上期还款金额,信用卡额度,平均本期账单余额,平均本期账单最低还款额,平均消费笔数,平均本期账单金额,平均调整金额,平均循环利息,平均可用余额,平均预借现金额度,是否逾期
10915,2,2,4,1,3,267.0,3382.8450350000026,495.0,5872.738610999999,0.0,0.0,72,0.0,0.0,0.0,12.414966166666666,14.4412975,0.0,0.0,0.0,0.0,0.0,0.0,0
21317,1,2,3,2,1,52.0,712.9346930000004,127.0,1612.064555,23.0,337.690955,765,14.420644387096775,20.52329787096774,19.836614451612913,12.644393290322581,14.590323967741933,0.0,20.47833861290323,0.0,0.0,-0.6569594516129031,19.11109064516129,0
34767,1,2,2,1,1,293.0,3931.750557000004,722.0,8753.963238999992,0.0,0.0,1258,17.406009775280896,17.073325460674173,18.83501400749065,20.300887973782764,19.021658479400735,5.176029962546816,13.687362483146064,0.9440527153558048,9.107263183520601,0.0,16.11741028464418,0
4986,1,2,3,1,4,168.0,2188.9838800000016,277.0,3474.484311,1.0,14.672954,378,18.52024521212121,18.177782484848482,19.971270999999998,18.652950454545454,16.55302690909091,0.8787878787878788,18.292137818181818,0.0,6.863352909090909,0.0,19.278123000000004,0
9181,1,2,3,1,3,240.0,3116.773706000002,610.0,6987.951511000004,1.0,4.556872,528,6.785873554945055,6.259384274725271,14.207605010989028,20.549341016483545,18.97961860989012,0.9835164835164835,6.852536593406602,-2.0416171098901095,0.9217599230769231,0.0,6.940158884615384,0
3808,1,2,2,2,1,124.0,1551.825859,352.0,3986.9984259999987,0.0,0.0,273,21.468418,19.459778,21.452875,21.467568,19.291573,0.0,19.453424,0.0,0.0,0.0,20.759728,0
37072,1,2,3,1,1,113.0,1242.1407030000003,146.0,1493.1998010000004,1.0,12.14723,3300,14.979083205128209,15.95733684615384,18.82922033333334,16.620213820512827,15.561872871794872,0.3076923076923077,17.096845205128204,0.0,0.0,0.0,13.346392846153844,0
2584,1,3,4,3,2,110.0,1327.5979230000003,413.0,4156.847685000007,1.0,13.851973999999998,768,15.070115130434779,13.492710391304348,12.114068347826088,19.20245295652174,17.06481091304348,1.7826086956521738,9.754290521739131,0.0,0.0,0.0,11.752426173913046,0
3524,1,2,4,1,2,36.0,433.0136139999999,342.0,3407.327261000005,8.0,119.43428200000002,1872,18.69082663999999,15.343093460000004,18.715909360000015,18.70181851999999,16.025170639999995,1.84,12.532331800000003,0.0,0.0,0.0,17.30805515999999,0
40057,1,3,4,3,2,528.0,8006.228479999978,790.0,10777.093841999998,0.0,0.0,979,16.850038568181816,19.016382140909087,15.588147949999957,18.524734590909098,17.251168990909086,1.3818181818181818,15.114015340909093,0.0,3.5190432954545456,0.8163879136363636,5.313881854545456,0
26158,1,4,4,1,3,214.0,2779.455193000002,289.0,3600.9523010000025,0.0,0.0,120,10.287863456249998,8.708592987499996,12.547747956249982,20.565758724999995,19.218053018750012,7.625,9.581625625000001,0.0,7.420567887499997,1.6191067312500003,1.2482044374999999,0
274,1,2,3,1,1,268.0,3809.692941000004,572.0,6591.572235000001,0.0,0.0,470,13.139502514204548,13.183300011363638,17.62787721874996,18.91908665056818,16.313200653409083,1.0142045454545454,13.621517772727266,0.739038034090909,1.5694191221590912,0.6814708068181816,8.33787296874999,0
24856,1,2,2,1,3,117.0,1443.3816910000005,379.0,4120.223613000004,1.0,11.454688,2313,17.22543588888889,15.053755000000002,19.971270999999998,19.407028333333336,16.48827855555556,1.3333333333333333,14.716249666666666,0.0,0.0,0.0,19.971270999999998,1
21319,1,2,3,2,3,277.0,3222.615987000002,593.0,6292.71778000001,0.0,0.0,380,19.318021666666667,18.254424666666665,0.0,19.458256000000002,0.0,0.0,18.33141566666667,0.0,0.0,0.0,0.0,1
15605,1,2,2,3,3,412.0,6111.9802219999965,668.0,8519.65614699999,0.0,0.0,1215,8.966480565573772,8.463283065573773,17.682492696721297,13.449534352459018,13.204539352459019,0.5655737704918032,13.475758049180337,0.0,0.2828803442622951,0.0,12.72631232786886,0
30188,1,2,3,2,2,193.0,2647.142838,393.0,5134.2099679999965,11.0,154.54533800000002,1008,19.363626393442622,18.541066262295086,15.51976470491803,20.40623068852459,18.104379409836064,1.540983606557377,19.424566868852462,0.0,2.469657786885246,0.3361777868852459,5.492061786885245,0
12998,1,2,4,1,2,374.0,4753.144205,1076.0,12068.22342400001,0.0,0.0,972,16.88274473270438,17.01716908490564,9.365882022012562,19.371213245282995,17.896491257861644,1.1572327044025157,10.667632358490572,-0.31511239937106916,1.3631767987421386,0.0,7.190006915094347,0
592,1,2,3,3,2,2.0,21.761453000000003,7.0,64.928334,0.0,0.0,484,16.218931954545457,13.32175309090909,17.53850531818182,17.363720681818176,16.364432545454548,3.5454545454545454,17.939233318181813,0.0,0.0,0.0,0.0,1
6830,1,2,3,3,1,337.0,4622.845593999998,422.0,5425.244440000001,3.0,20.748331999999998,1520,12.666318923076924,12.546024102564104,14.696635487179488,17.151768102564105,15.490854512820507,1.6153846153846154,13.428536307692307,-0.9781900256410253,2.6785700000000006,0.5149431538461539,7.3180112051282045,0
8533,1,2,3,3,2,90.0,1122.3919640000004,125.0,1530.0947760000004,2.0,25.341954,304,6.086831905405405,14.05372544594595,17.680004094594594,18.49759114864865,16.29979563513514,1.7432432432432432,13.181935148648648,0.0,0.0,0.0,4.355580000000001,0
10916,2,2,3,2,1,312.0,4201.665275,846.0,10338.984920999983,168.0,2261.2946939999997,4176,16.28089731764704,16.804417623529417,20.16800278823523,19.38028480588233,17.82494758235295,1.9058823529411764,1.2238769470588233,0.0,0.0,0.0,16.89441514705883,0
7789,1,2,4,3,2,34.0,447.29079600000006,86.0,1108.211055,0.0,0.0,120,16.02909822857143,17.607990504761922,19.141906771428552,18.09977798095237,14.632097457142855,0.9428571428571428,15.910779123809533,0.0,0.0,0.0,3.0507229999999996,0
19109,1,2,3,2,3,657.0,8745.231870999985,967.0,12147.945085999996,13.0,167.486123,198,20.177365579999996,18.88351494,20.878440540000014,21.38592446,20.176004599999995,1.36,19.948807280000008,9.219833779999998,5.520369559999999,0.0,20.758043240000017,0
11369,1,2,2,2,3,111.0,1434.829023,333.0,3858.141847000003,16.0,253.98030599999998,612,0.0,0.0,0.0,19.297161375,18.404935624999997,0.0,0.0,0.0,0.0,0.0,0.0,0
9557,1,2,4,1,1,327.0,4031.678884,692.0,7742.8688720000055,0.0,0.0,868,16.48672822480621,16.598725356589153,18.84277627906974,19.751335139534874,18.298499751937985,0.09302325581395349,15.485785829457368,7.174332093023257,8.978403496124029,0.0,17.03095705426357,0
19110,1,2,3,1,1,318.0,4208.141002999998,407.0,4942.835583999997,1.0,11.459871000000001,931,3.9548007812500017,16.898164968750002,18.677402687500003,6.934384906250003,11.95185596875,0.84375,17.598599625000002,0.0,0.0,5.994537749999999,1.7900850937500001,0
2782,1,2,3,3,1,156.0,2066.2143710000005,400.0,4773.721582000001,0.0,0.0,700,17.101241429577467,16.040071795774647,18.355998084507014,18.898188154929567,17.22179652816901,0.7394366197183099,12.71293900704225,0.0,1.482489605633803,2.352897633802817,8.678474514084508,0
1714,1,2,3,1,3,255.0,2979.596985000002,670.0,6959.635353000009,0.0,0.0,1463,15.870375832116782,16.80507400729927,17.062527386861312,18.945665627737206,16.677632708029194,0.2846715328467153,16.923599291970802,-0.29571344525547444,0.0,1.5299161240875911,8.200807430656935,0
22566,1,2,4,3,1,165.0,2063.9406209999997,520.0,5798.615334000004,0.0,0.0,572,17.89247823913044,15.131800086956527,20.93722060869567,20.409890521739136,18.174507869565208,1.4130434782608696,17.602076586956528,0.0,0.0,0.0,3.384425217391304,0
9558,1,2,4,1,2,216.0,2642.8892999999994,334.0,3918.9816490000007,0.0,0.0,308,0.0,0.0,21.069883,20.822366142857142,17.826631857142857,0.0,0.0,0.0,0.0,0.0,0.0,0
20241,2,2,4,1,1,87.0,1127.5171910000001,213.0,2458.154629000002,4.0,52.219217,400,15.175883621621622,14.76340693243243,17.41804187837837,18.302515121621617,15.193661405405402,0.918918918918919,16.626112513513505,0.0,0.0,6.455865013513513,5.286117405405406,0
2918,1,4,3,1,3,177.0,2292.2830010000002,420.0,4328.852663,0.0,0.0,1092,13.71936055882353,14.196338529411763,17.32314705882353,19.38000664705882,17.544368676470587,1.3235294117647058,14.28104944117647,0.0,0.0,0.0,3.9146228823529414,0
9559,1,4,3,1,2,57.0,718.3193830000002,263.0,2917.9059290000005,1.0,14.855275,108,16.936912155172415,15.901730086206895,17.095414465517248,19.63175803448276,17.52995484482759,1.0517241379310345,15.841103206896546,-0.33920334482758624,6.836638896551727,0.0,16.6532344137931,0
9182,1,2,3,2,1,211.0,2759.629590000001,725.0,8540.60391500001,8.0,96.643036,187,12.505889935828874,11.768691401069516,11.997040294117655,19.41217356149733,18.034611732620323,0.4919786096256685,12.642924802139037,0.6465862673796792,2.798805919786097,2.3929612941176472,9.690719187165783,0
20243,1,2,3,3,1,87.0,1260.8233509999995,162.0,2171.1742020000015,0.0,0.0,1230,5.795617157894737,9.123928421052632,18.43881668421053,13.659106473684211,14.258161526315789,1.5789473684210527,15.10661178947368,0.9608669473684209,3.068542894736842,0.8662117894736842,11.56353794736842,0
8534,1,2,4,3,3,447.0,5693.6194149999965,1130.0,13159.390071000014,20.0,251.872529,1243,16.46830639455782,14.380946448979588,15.777791557823122,18.164319632653058,15.603857054421768,0.5782312925170068,10.310741836734692,0.0,4.04652831972789,0.0,8.240455020408163,0
16684,1,3,3,1,2,284.0,3606.3607530000018,1123.0,12752.197589000023,0.0,0.0,1670,17.3260825345912,14.356772399371067,12.431479053459103,18.874553078616348,16.72655158490564,1.1855345911949686,11.486163308176097,-0.38707564779874215,5.638022594339622,0.0,5.948207764150932,0
42402,1,4,4,1,1,44.0,535.084661,201.0,2201.76009,1.0,8.35322,364,3.9309761,3.6519528,3.9942541999999994,19.3442326,17.781951499999998,0.0,3.6173388,0.0,3.0785677000000002,0.0,3.9942541999999994,0
1970,1,2,2,3,4,51.0,651.255365,145.0,1366.4034280000005,0.0,0.0,2310,11.600570600000001,15.0963606,20.3871592,17.7961476,15.4937478,2.6,17.864727199999997,0.0,0.0,0.0,0.0,1
42403,1,2,3,1,4,133.0,1614.6258050000015,604.0,6056.225009000008,0.0,0.0,1450,0.0,0.0,19.971270999999998,19.960226777777777,17.118533,0.0,0.0,0.0,0.0,0.0,0.0,0
11371,2,2,4,3,4,120.0,1612.8828000000003,180.0,2386.9624520000016,8.0,109.13906899999999,2134,6.661260416666667,6.226656166666667,8.321362916666667,19.801757416666664,17.150197666666667,0.16666666666666666,6.282583583333333,0.0,0.0,0.0,8.321362916666667,0
48635,1,2,3,3,2,3.0,41.818394999999995,8.0,114.239675,1.0,14.815892999999999,742,14.579275955223883,12.472972134328362,15.229561194029836,20.105922776119407,17.94379050746268,1.4776119402985075,13.00067411940299,0.0,3.8628122686567163,1.194836104477612,6.062012835820896,0
11942,1,2,2,3,1,56.0,788.6143819999999,77.0,1116.0511550000003,8.0,111.129338,170,16.335305876197488,16.29907400736918,18.647490326455316,18.70793222033898,16.536149966838618,0.7133382461311717,14.661161021370702,-0.04845360574797347,0.06949346131171702,3.663742210759025,8.04240293367724,0
2585,2,2,4,1,1,35.0,384.529322,107.0,1100.8445419999998,0.0,0.0,500,10.604163058823529,12.83263805882353,18.315712941176468,18.39350170588235,17.038201470588234,0.8235294117647058,17.05932964705882,0.0,2.6266115882352943,0.0,17.663339294117648,1
14691,1,2,3,3,4,199.0,2848.1757830000015,557.0,6568.182902000005,0.0,0.0,260,12.246047304347824,12.28120851449275,17.419884246376796,18.213448528985502,14.869912971014493,0.7318840579710145,11.666801673913039,-0.15301831159420287,1.4172568913043477,0.0,10.270103463768114,1
27163,1,2,3,1,1,146.0,1736.425867000001,314.0,3411.3125440000044,13.0,192.45102599999998,576,13.267217073170732,11.420030585365856,18.030918024390246,17.74503556097561,15.884352999999994,1.2926829268292683,10.47976068292683,0.0,0.0,0.0,4.2317830975609745,0
26710,1,2,4,1,4,49.0,586.466399,253.0,2486.3549000000007,12.0,172.77872299999999,497,16.133364750000002,17.59164175,20.12320516666667,19.397692,18.275844083333336,4.0,3.340093833333333,0.0,0.0,0.0,19.430057999999995,0
365,1,2,4,3,1,329.0,4518.129042000001,730.0,8710.258531999974,0.0,0.0,650,16.40256328947368,18.55944426315789,19.144139447368435,16.892985947368416,14.904003921052633,0.2894736842105263,16.114130210526316,0.0,0.0,0.0,0.0,0
40820,1,4,3,2,1,105.0,1260.743770000001,795.0,7717.150516000015,2.0,15.69393,1458,15.967024470588235,15.299727882352938,18.45735682352941,19.109702411764705,17.916559294117647,0.0,15.118164235294117,0.0,0.0,0.0,13.247504470588238,0
28022,1,2,4,3,4,134.0,1556.7106830000002,356.0,3703.057690000003,0.0,0.0,994,12.326159173076928,11.259890519230769,8.206088596153844,17.210601250000003,15.23298775,0.9038461538461539,11.50692636538462,-0.28138715384615387,3.510066057692307,0.0,7.3456294038461545,0
909,2,2,4,1,2,317.0,3619.984415000001,827.0,7593.0739860000285,0.0,0.0,64,-2.1431482499999994,17.286580125,6.0222180000000005,5.824497125,0.0,2.25,17.376026375,0.0,0.0,0.0,0.0,0
43954,1,2,4,1,4,155.0,1794.0194800000004,516.0,5185.069388000008,7.0,87.038472,1232,14.450054798507463,15.627160925373119,11.68542458208955,19.351368634328352,16.813265656716414,0.44776119402985076,15.819336798507448,0.0,0.41608910447761194,0.0,3.3418908880597007,0
18381,1,2,4,3,4,148.0,1799.3507240000006,238.0,2754.6088480000017,0.0,0.0,360,18.506191379310348,11.725052793103448,19.40451879310345,19.161111586206896,16.81032720689655,0.7586206896551724,16.411624620689654,0.0,0.0,8.654628413793104,18.711371793103442,0
19113,1,3,4,3,2,482.0,5617.25610000001,790.0,8835.404721000046,0.0,0.0,1359,19.580938,19.625485,19.971270999999998,19.971671,17.707887,1.0,0.0,0.0,0.0,0.0,19.278123,0
11373,2,3,3,4,2,260.0,3191.134360000002,501.0,5521.339965000008,0.0,0.0,693,17.045392785714284,17.524279857142854,18.460853999999994,18.360908571428574,16.05833242857143,0.21428571428571427,18.830845571428572,0.0,0.0,0.0,0.0,0
910,1,2,2,4,1,321.0,4216.614229000001,587.0,7213.6051970000035,0.0,0.0,156,19.750209725274733,14.773393318681322,20.032412813186767,19.762154901098903,18.163673494505492,4.241758241758242,10.738378681318682,0.0,4.759688076923077,0.0,6.135813714285716,0
1394,1,2,2,3,1,325.0,4067.823382999999,1199.0,13313.009559000033,0.0,0.0,2328,19.244062125000003,18.461328083333335,16.154214729166664,19.67510447916667,17.798025833333334,1.5833333333333333,18.91918235416666,-1.3697188958333335,7.741691875000001,0.43315495833333334,13.819701979166666,0
40821,1,2,3,3,1,380.0,4672.0935660000005,1280.0,14075.810617000036,0.0,0.0,855,5.95192886885246,18.49206180327869,19.97127099999998,7.3957717377049175,7.1315072131147526,1.6065573770491803,18.110185819672132,0.0,0.0,0.0,0.0,0
2586,1,2,4,1,3,130.0,1598.7256810000008,336.0,3467.326692999999,0.0,0.0,1120,12.420027891304347,10.58602402173913,10.954112173913044,14.116226804347827,13.981026065217387,4.260869565217392,12.408899826086957,2.552494152173913,7.3091576739130435,0.0,9.398988021739129,1
39276,1,2,4,1,1,26.0,291.72846499999997,46.0,510.68986099999995,0.0,0.0,936,8.234807097345135,8.72221631858407,15.757447132743371,18.628700522123886,16.67166555752213,0.36283185840707965,9.16234968141593,0.0,0.0,0.0,2.7053465575221227,0
593,1,2,3,3,2,54.0,652.2195390000004,75.0,865.767751,0.0,0.0,456,18.237511249999997,17.71836236363636,19.62923142045455,18.661087874999996,17.798204624999993,0.7386363636363636,12.118899556818185,0.0,1.460533625,0.0,18.505224249999983,0
10089,1,2,2,1,1,271.0,3247.234394000004,1022.0,10541.876361999995,5.0,50.781116,11,10.013238521008407,5.0950210714285715,17.45738636554621,15.143622273109242,14.335931235294115,1.403361344537815,9.991757626050418,0.5074986218487395,0.9131254075630252,0.0,10.38718961764703,0
21321,1,2,3,1,1,170.0,2148.0808110000007,419.0,4639.862208000001,1.0,14.424492,248,10.914787926829272,11.715102975609756,15.029870951219515,19.996286658536583,17.900594756097558,0.6341463414634146,10.754480463414637,0.0,1.7101344878048779,0.0,13.129580219512198,0
5559,1,2,4,1,3,247.0,2863.3959080000004,911.0,9281.712048000014,0.0,0.0,936,11.624598450980391,17.89547647058824,17.547537666666678,16.79687980392156,15.28941935294117,0.8823529411764706,16.439349686274504,0.0,0.0,0.0,5.760575058823528,0
14118,1,2,3,3,3,146.0,1779.6667560000005,383.0,4292.620575000003,16.0,236.54926300000002,198,14.586449129870129,12.972020558441564,14.63665410389611,19.53516764935065,17.802342792207792,1.7922077922077921,13.270610350649353,-0.2086908831168831,4.729499051948053,0.0,10.926223298701297,0
24858,2,2,3,1,1,175.0,2223.4298169999993,384.0,4489.563736000002,0.0,0.0,176,11.680699333333335,8.304853188405797,7.896992173913042,20.19997057971015,18.663665057971016,1.173913043478261,10.413207565217395,0.0,3.0151758260869572,0.0,0.0,1
52433,1,2,3,3,1,40.0,541.1066069999999,69.0,829.6111880000002,7.0,103.423525,1440,9.808278278787874,9.327707424242421,10.211438381818171,21.622434636363636,19.780596248484848,1.1151515151515152,7.465194787878785,0.11869703636363635,5.089435775757577,1.0427289454545456,6.1165999333333385,0
1715,1,2,2,1,2,668.0,7228.25080200001,256.0,3091.598122,0.0,0.0,333,9.62778989830508,6.751652237288137,20.034434745762713,18.65041288135593,17.09484542372881,0.576271186440678,5.597671542372881,0.0,0.0,4.753512559322033,4.979480135593219,0
367,1,2,2,1,3,195.0,2462.921367000002,1044.0,11021.779215999994,0.0,0.0,826,-0.007545874999999702,6.5182083749999995,2.2952291249999996,-9.73088675,0.0,0.0,0.0,0.0,0.0,2.29531525,0.0,0
4698,1,4,3,3,2,31.0,413.5864690000001,67.0,821.4089029999999,0.0,0.0,2398,17.057594909090906,16.524415545454545,20.441273999999996,18.83393709090909,17.657315818181818,0.0,18.39028409090909,0.0,0.0,1.5087037272727273,19.748127000000004,0
21736,1,2,3,4,3,26.0,325.03131299999995,60.0,764.2760410000003,1.0,15.176815,834,20.17497333333333,17.548932333333333,20.206272500000004,20.17739016666667,17.78084275,1.6666666666666667,9.355553624999999,0.0,0.0,0.0,9.874063500000002,1
3239,1,2,3,3,4,238.0,3128.9629470000023,874.0,10015.291045000016,0.0,0.0,112,14.434379447368423,17.450822578947363,20.00021905263158,17.39591521052632,16.41186342105263,1.0,18.871820000000003,0.0,0.0,0.0,4.832061315789471,0
6603,1,2,2,3,4,87.0,1141.162976,184.0,2055.3850370000005,0.0,0.0,5324,9.6978051969697,14.142291375,14.691916068181813,13.843517545454535,14.052375030303027,0.7992424242424242,14.495320628787875,0.15182285227272727,2.3552918106060603,0.0,14.043932473484846,0
8003,2,2,3,1,3,389.0,4667.720561999999,847.0,9458.479778000004,13.0,165.89009700000003,200,10.557563877729256,10.571341305676857,14.040611951965065,19.417315786026172,16.11935990829693,0.8995633187772926,9.37920422707424,0.0,0.0,0.17910840174672488,3.245610947598254,0
8004,1,2,4,1,1,563.0,7322.4773489999925,1140.0,13093.590099000005,0.0,0.0,208,12.771443785714286,13.249973785714285,16.862578892857137,18.093892642857146,16.026724285714288,0.5357142857142857,15.819093464285713,0.0,0.0,0.0,0.0,0
20892,1,2,3,3,1,67.0,824.9692709999997,149.0,1788.798931000001,1.0,14.855275,312,15.73992682857143,17.37967414285714,18.55121151428571,17.386925428571434,14.891664114285712,0.5142857142857142,11.449837628571427,0.0,0.0,2.2528146000000002,9.835689028571428,0
39278,1,2,3,1,4,307.0,3728.1622999999986,423.0,4632.0650510000005,9.0,105.728708,1503,15.43659055,15.506090999999998,19.460444999999996,19.137668150000003,16.839488000000003,0.0,17.332204850000004,0.0,0.0,0.0,0.0,0
